Xiawei_ID,Name,Data
18,ID_18_Number_1,"孩子阶段：幼儿园,孩子问题：不愿意表达自己的需求"
18,ID_18_Number_2,"孩子阶段：幼儿园,孩子问题：难以理解复杂指令"
18,ID_18_Number_3,"孩子阶段：幼儿园,孩子问题：说话不清楚，发音不准确"
18,ID_18_Number_4,"孩子阶段：幼儿园,孩子问题：难以理解反义词"
18,ID_18_Number_5,"孩子阶段：幼儿园,孩子问题：不善于倾听他人说话"
18,ID_18_Number_6,"孩子阶段：幼儿园,孩子问题：难以理解抽象概念"
18,ID_18_Number_7,"孩子阶段：幼儿园,孩子问题：表达情绪时只会用哭或发脾气"
18,ID_18_Number_8,"孩子阶段：幼儿园,孩子问题：不会使用礼貌用语"
18,ID_18_Number_9,"孩子阶段：幼儿园,孩子问题：不愿意参与集体讨论"
18,ID_18_Number_10,"孩子阶段：幼儿园,孩子问题：说话时缺乏逻辑性"
18,ID_18_Number_11,"孩子阶段：幼儿园,孩子问题：不会正确使用疑问句"
18,ID_18_Number_12,"孩子阶段：幼儿园,孩子问题：难以理解他人的感受"
18,ID_18_Number_13,"孩子阶段：幼儿园,孩子问题：不会使用描述性语言"
18,ID_18_Number_14,"孩子阶段：幼儿园,孩子问题：难以理解因果关系"
18,ID_18_Number_15,"孩子阶段：幼儿园,孩子问题：不会正确使用复数或时态"
18,ID_18_Number_16,"孩子阶段：幼儿园,孩子问题：不愿意分享自己的想法"
18,ID_18_Number_17,"孩子阶段：幼儿园,孩子问题：难以理解复杂故事情节"
18,ID_18_Number_18,"孩子阶段：幼儿园,孩子问题：难以遵守规则"
18,ID_18_Number_19,"孩子阶段：幼儿园,孩子问题：容易分心，注意力不集中"
18,ID_18_Number_20,"孩子阶段：幼儿园,孩子问题：难以等待轮到自己"
18,ID_18_Number_21,"孩子阶段：幼儿园,孩子问题：难以控制冲动行为"
18,ID_18_Number_22,"孩子阶段：幼儿园,孩子问题：不愿意分享玩具"
18,ID_18_Number_23,"孩子阶段：幼儿园,孩子问题：难以安静地坐着"
18,ID_18_Number_24,"孩子阶段：幼儿园,孩子问题：容易发脾气"
18,ID_18_Number_25,"孩子阶段：幼儿园,孩子问题：难以完成家务任务"
18,ID_18_Number_26,"孩子阶段：幼儿园,孩子问题：不愿意尝试新事物"
18,ID_18_Number_27,"孩子阶段：幼儿园,孩子问题：难以控制音量"
18,ID_18_Number_28,"孩子阶段：幼儿园,孩子问题：难以控制情绪爆发"
18,ID_18_Number_29,"孩子阶段：幼儿园,孩子问题：不愿意整理自己的物品"
18,ID_18_Number_30,"孩子阶段：幼儿园,孩子问题：难以遵守时间表"
18,ID_18_Number_31,"孩子阶段：幼儿园,孩子问题：不愿意参与集体活动"
18,ID_18_Number_32,"孩子阶段：幼儿园,孩子问题：容易放弃困难任务"
18,ID_18_Number_33,"孩子阶段：幼儿园,孩子问题：难以控制打闹行为"
18,ID_18_Number_34,"孩子阶段：幼儿园,孩子问题：不愿意听从指令"
18,ID_18_Number_35,"孩子阶段：幼儿园,孩子问题：难以控制情绪波动"
18,ID_18_Number_36,"孩子阶段：幼儿园,孩子问题：不愿意接受批评"
18,ID_18_Number_37,"孩子阶段：幼儿园,孩子问题：难以掌握基本的阅读技能"
18,ID_18_Number_38,"孩子阶段：幼儿园,孩子问题：数学概念理解困难"
18,ID_18_Number_39,"孩子阶段：幼儿园,孩子问题：难以集中注意力完成作业"
18,ID_18_Number_40,"孩子阶段：幼儿园,孩子问题：难以记住学过的内容"
18,ID_18_Number_41,"孩子阶段：幼儿园,孩子问题：缺乏学习兴趣和动力"
18,ID_18_Number_42,"孩子阶段：幼儿园,孩子问题：难以理解新词汇"
18,ID_18_Number_43,"孩子阶段：幼儿园,孩子问题：难以掌握基本的写作技能"
18,ID_18_Number_44,"孩子阶段：幼儿园,孩子问题：难以理解时间管理"
18,ID_18_Number_45,"孩子阶段：幼儿园,孩子问题：难以适应新的学习环境"
18,ID_18_Number_46,"孩子阶段：幼儿园,孩子问题：难以完成复杂的拼图或逻辑游戏"
18,ID_18_Number_47,"孩子阶段：幼儿园,孩子问题：难以理解指令和规则"
18,ID_18_Number_48,"孩子阶段：幼儿园,孩子问题：难以表达自己的情绪"
18,ID_18_Number_49,"孩子阶段：幼儿园,孩子问题：容易感到焦虑或害怕"
18,ID_18_Number_50,"孩子阶段：幼儿园,孩子问题：难以处理失望"
18,ID_18_Number_51,"孩子阶段：幼儿园,孩子问题：难以控制愤怒"
18,ID_18_Number_52,"孩子阶段：幼儿园,孩子问题：难以适应变化"
18,ID_18_Number_53,"孩子阶段：幼儿园,孩子问题：容易感到孤独"
18,ID_18_Number_54,"孩子阶段：幼儿园,孩子问题：难以处理分离焦虑"
18,ID_18_Number_55,"孩子阶段：幼儿园,孩子问题：难以处理失败"
18,ID_18_Number_56,"孩子阶段：幼儿园,孩子问题：容易感到沮丧"
18,ID_18_Number_57,"孩子阶段：幼儿园,孩子问题：难以处理批评"
18,ID_18_Number_58,"孩子阶段：幼儿园,孩子问题：难以处理竞争压力"
18,ID_18_Number_59,"孩子阶段：幼儿园,孩子问题：难以处理同伴压力"
18,ID_18_Number_60,"孩子阶段：幼儿园,孩子问题：难以处理家庭冲突"
18,ID_18_Number_61,"孩子阶段：幼儿园,孩子问题：难以处理失去亲人或宠物"
18,ID_18_Number_62,"孩子阶段：幼儿园,孩子问题：难以处理学校压力"
18,ID_18_Number_63,"孩子阶段：幼儿园,孩子问题：容易感到嫉妒"
18,ID_18_Number_64,"孩子阶段：幼儿园,孩子问题：难以处理不公平对待"
18,ID_18_Number_65,"孩子阶段：幼儿园,孩子问题：难以处理被欺负的情况"
18,ID_18_Number_66,"孩子阶段：幼儿园,孩子问题：难以与同龄人建立友谊"
18,ID_18_Number_67,"孩子阶段：幼儿园,孩子问题：难以加入游戏或活动"
18,ID_18_Number_68,"孩子阶段：幼儿园,孩子问题：不愿意分享"
18,ID_18_Number_69,"孩子阶段：幼儿园,孩子问题：难以理解他人的感受"
18,ID_18_Number_70,"孩子阶段：幼儿园,孩子问题：难以控制攻击性行为"
18,ID_18_Number_71,"孩子阶段：幼儿园,孩子问题：难以处理同伴冲突"
18,ID_18_Number_72,"孩子阶段：幼儿园,孩子问题：难以处理被拒绝"
18,ID_18_Number_73,"孩子阶段：幼儿园,孩子问题：难以理解社会规则"
18,ID_18_Number_74,"孩子阶段：幼儿园,孩子问题：难以处理同伴压力"
18,ID_18_Number_75,"孩子阶段：幼儿园,孩子问题：难以建立自信"
18,ID_18_Number_76,"孩子阶段：幼儿园,孩子问题：难以处理被欺负"
18,ID_18_Number_77,"孩子阶段：幼儿园,孩子问题：难以理解个人空间"
18,ID_18_Number_78,"孩子阶段：幼儿园,孩子问题：难以处理竞争"
18,ID_18_Number_79,"孩子阶段：幼儿园,孩子问题：难以建立信任"
18,ID_18_Number_80,"孩子阶段：幼儿园,孩子问题：难以处理不同意见"
18,ID_18_Number_81,"孩子阶段：幼儿园,孩子问题：难以处理变化的社交关系"
18,ID_18_Number_82,"孩子阶段：幼儿园,孩子问题：难以控制上网时间"
18,ID_18_Number_83,"孩子阶段：幼儿园,孩子问题：容易沉迷于网络游戏"
18,ID_18_Number_84,"孩子阶段：幼儿园,孩子问题：难以处理网络成瘾"
18,ID_18_Number_85,孩子阶段：小学低年级，孩子问题：考试前特别紧张
18,ID_18_Number_86,孩子阶段：小学低年级，孩子问题：在校压力不来
18,ID_18_Number_87,孩子阶段：小学低年级，孩子问题：新环境的压力太大
18,ID_18_Number_88,孩子阶段：小学低年级，孩子问题：饮食习惯不良
18,ID_18_Number_89,孩子阶段：小学低年级，孩子问题：缺乏足够的运动
18,ID_18_Number_90,孩子阶段：小学低年级，孩子问题：睡眠不规律
18,ID_18_Number_91,孩子阶段：小学低年级，孩子问题：视力问题
