Xiawei_ID,Name,Data
9,ID_9_Number_1,场景示例方向：孩子吵着要玩具。
9,ID_9_Number_2,场景示例方向：孩子拒绝排队。
9,ID_9_Number_3,场景示例方向：孩子不愿意分享。
9,ID_9_Number_4,场景示例方向：孩子乱扔玩具。
9,ID_9_Number_5,场景示例方向：孩子挑食。
9,ID_9_Number_6,场景示例方向：孩子不按时睡觉。
9,ID_9_Number_7,场景示例方向：孩子不按时起床。
9,ID_9_Number_8,场景示例方向：孩子无视家长的指令。
9,ID_9_Number_9,场景示例方向：孩子在公共场合大声喧哗。
9,ID_9_Number_10,场景示例方向：孩子不愿意穿合适的衣物。
9,ID_9_Number_11,场景示例方向：孩子拒绝刷牙。
9,ID_9_Number_12,场景示例方向：孩子拒绝洗澡。
9,ID_9_Number_13,场景示例方向：孩子用手抓食物。
9,ID_9_Number_14,场景示例方向：孩子在餐桌上玩食物。
9,ID_9_Number_15,场景示例方向：孩子不完成家庭作业。
9,ID_9_Number_16,场景示例方向：孩子抄袭作业。
9,ID_9_Number_17,场景示例方向：孩子欺负兄弟姐妹或同伴。
9,ID_9_Number_18,场景示例方向：孩子说谎。
9,ID_9_Number_19,场景示例方向：孩子偷拿东西。
9,ID_9_Number_20,场景示例方向：孩子故意损坏物品。
9,ID_9_Number_21,场景示例方向：孩子拒绝收拾房间。
9,ID_9_Number_22,场景示例方向：孩子过度使用电子设备。
9,ID_9_Number_23,场景示例方向：孩子观看不适宜的电视节目。
9,ID_9_Number_24,场景示例方向：孩子在不适当的时候玩游戏。
9,ID_9_Number_25,场景示例方向：孩子拒绝吃蔬菜。
9,ID_9_Number_26,场景示例方向：孩子拒绝喝足够的水。
9,ID_9_Number_27,场景示例方向：孩子拒绝参加体育活动。
9,ID_9_Number_28,场景示例方向：孩子拒绝参加家庭聚会。
9,ID_9_Number_29,场景示例方向：孩子拒绝参加学校活动。
9,ID_9_Number_30,场景示例方向：孩子拒绝与新朋友交往。
9,ID_9_Number_31,场景示例方向：孩子拒绝尝试新事物。
9,ID_9_Number_32,场景示例方向：孩子拒绝学习新技能。
9,ID_9_Number_33,场景示例方向：孩子拒绝帮助做家务。
9,ID_9_Number_34,场景示例方向：孩子拒绝遵守规则。
9,ID_9_Number_35,场景示例方向：孩子拒绝听从老师。
9,ID_9_Number_36,场景示例方向：孩子在课堂上讲话。
9,ID_9_Number_37,场景示例方向：孩子在课堂上玩手机。
9,ID_9_Number_38,场景示例方向：孩子在课堂上睡觉。
9,ID_9_Number_39,场景示例方向：孩子不尊重长辈。
9,ID_9_Number_40,场景示例方向：孩子不尊重同学。
9,ID_9_Number_41,场景示例方向：孩子不尊重老师。
9,ID_9_Number_42,场景示例方向：孩子嘲笑他人。
9,ID_9_Number_43,场景示例方向：孩子推搡他人。
9,ID_9_Number_44,场景示例方向：孩子打人。
9,ID_9_Number_45,场景示例方向：孩子踢人。
9,ID_9_Number_46,场景示例方向：孩子咬人。
9,ID_9_Number_47,场景示例方向：孩子吐口水。
9,ID_9_Number_48,场景示例方向：孩子说脏话。
9,ID_9_Number_49,场景示例方向：孩子乱涂乱画。
9,ID_9_Number_50,场景示例方向：孩子乱丢垃圾。
9,ID_9_Number_51,场景示例方向：孩子乱放东西。
9,ID_9_Number_52,场景示例方向：孩子乱拿别人的东西。
9,ID_9_Number_53,场景示例方向：孩子乱穿马路。
9,ID_9_Number_54,场景示例方向：孩子未经允许拿取他人物品。
9,ID_9_Number_55,场景示例方向：孩子故意损坏家中或学校的物品。
9,ID_9_Number_56,场景示例方向：孩子拒绝整理自己的房间或玩具。
9,ID_9_Number_57,场景示例方向：孩子过度使用电子设备
9,ID_9_Number_58,场景示例方向：孩子观看不适宜年龄的电视节目或电影。
9,ID_9_Number_59,场景示例方向：孩子在不适当的时间玩游戏，如睡前。
9,ID_9_Number_60,场景示例方向：孩子拒绝尝试新事物或学习新技能。
9,ID_9_Number_61,场景示例方向：孩子拒绝帮助家长做家务。
9,ID_9_Number_62,场景示例方向：孩子拒绝遵守家庭或学校的规定。
9,ID_9_Number_63,场景示例方向：孩子在课堂上说话打扰别人。
9,ID_9_Number_64,场景示例方向：孩子在课堂上玩手机或游戏。
9,ID_9_Number_65,场景示例方向：孩子在课堂上睡觉或不专心听讲。
9,ID_9_Number_66,场景示例方向：孩子不尊重长辈或老师。
9,ID_9_Number_67,场景示例方向：孩子不尊重同学或朋友。
9,ID_9_Number_68,场景示例方向：孩子嘲笑或模仿他人。
9,ID_9_Number_69,场景示例方向：孩子推搡或打击其他孩子。
9,ID_9_Number_70,场景示例方向：孩子踢打或咬伤其他孩子。
9,ID_9_Number_71,场景示例方向：孩子吐口水或做其他不卫生的行为。
9,ID_9_Number_72,场景示例方向：孩子说脏话或使用不礼貌的言语。
9,ID_9_Number_73,场景示例方向：孩子在不适当的地方涂鸦或画画。
9,ID_9_Number_74,场景示例方向：孩子乱丢垃圾，不使用垃圾桶。
9,ID_9_Number_75,场景示例方向：孩子拒绝参加课外活动。
9,ID_9_Number_76,场景示例方向：孩子拒绝帮助需要帮助的人。
9,ID_9_Number_77,场景示例方向：孩子拒绝遵守公共秩序。
9,ID_9_Number_78,场景示例方向：孩子拒绝遵守交通规则。
9,ID_9_Number_79,场景示例方向：孩子拒绝遵守学校纪律。
9,ID_9_Number_80,场景示例方向：孩子拒绝参与集体活动。
9,ID_9_Number_81,场景示例方向：孩子拒绝尊重他人的观点。
9,ID_9_Number_82,场景示例方向：孩子拒绝接受批评或建议。
9,ID_9_Number_83,场景示例方向：孩子拒绝承担责任。
9,ID_9_Number_84,场景示例方向：孩子拒绝承认错误。
9,ID_9_Number_85,场景示例方向：孩子拒绝道歉。
9,ID_9_Number_86,场景示例方向：孩子拒绝改正错误。
9,ID_9_Number_87,场景示例方向：孩子拒绝参与家庭决策。
9,ID_9_Number_88,场景示例方向：孩子拒绝参与家务劳动。
9,ID_9_Number_89,场景示例方向：孩子拒绝参与社区服务。
9,ID_9_Number_90,场景示例方向：孩子想要看电视或玩游戏。
9,ID_9_Number_91,场景示例方向：孩子拒绝睡觉。
9,ID_9_Number_92,场景示例方向：孩子拒绝起床。
9,ID_9_Number_93,场景示例方向：孩子拒绝吃蔬菜。
9,ID_9_Number_94,场景示例方向：孩子拒绝整理房间。
9,ID_9_Number_95,场景示例方向：孩子拒绝完成家务。
9,ID_9_Number_96,场景示例方向：孩子想要和某个朋友玩。
9,ID_9_Number_97,场景示例方向：孩子拒绝去学校。
9,ID_9_Number_98,场景示例方向：孩子想要去游乐场。
9,ID_9_Number_99,场景示例方向：孩子想要吃零食。
9,ID_9_Number_100,场景示例方向：孩子拒绝穿外套。
